Tenth_Percentage,Twelfth_Percentage,JEE_Percentile,CUET_Score,Category,State,Family_Income,Gender,Gap_Year,CGPA,Backlogs,Extracurricular,Research_Paper,Internship,Desired_Branch,College_Tier,Admission_Chance
78.84,73.19,71.34,425.56,ST,Maharashtra,13.99,Male,2,6.17,0,1,0,0,ME,Tier_3,0.6408
63.12,58.41,47.72,687.26,OBC,Uttar_Pradesh,4.21,Male,0,6.7,0,1,0,1,CE,Tier_2,0.5136
90.52,83.41,99.99,712.12,General,Telangana,44.73,Male,0,8.94,2,1,0,0,ME,Tier_1,0.5332
63.95,63.3,37.91,447.61,ST,Maharashtra,5.61,Female,0,6.46,1,1,2,2,CSE,Tier_2,0.5811
80.18,77.65,68.77,625.59,OBC,Maharashtra,4.44,Male,0,6.41,0,1,0,0,IT,Tier_1,0.5115
71.34,58.65,54.51,510.13,EWS,Tamil_Nadu,19.22,Male,0,6.44,0,1,0,0,EE,Tier_1,0.4524
88.77,82.32,76.29,623.55,SC,Gujarat,15.21,Male,0,6.99,0,1,0,2,Chemical,Tier_2,0.7155
64.45,75.21,63.63,360.29,OBC,Kerala,4.41,Male,0,4.99,0,1,0,0,Chemical,Tier_2,0.4423
70.19,76.69,38.87,516.92,OBC,Gujarat,12.71,Female,1,9.92,0,0,0,0,IT,Tier_2,0.4906
99.0,89.48,75.58,593.26,ST,West_Bengal,5.26,Male,0,5.87,0,0,0,0,EE,Tier_1,0.5217
63.52,84.97,38.64,427.22,EWS,Tamil_Nadu,10.33,Male,0,5.82,1,1,1,0,ME,Tier_2,0.5681
74.02,67.2,74.48,638.53,OBC,Gujarat,8.91,Female,0,8.45,2,1,0,1,EE,Tier_2,0.5419
85.82,79.38,49.67,515.37,General,Rajasthan,50.0,Female,0,6.75,0,1,0,0,CSE,Tier_2,0.5186
56.43,47.9,67.49,567.95,General,Delhi,22.47,Female,0,6.72,0,1,0,1,Biotech,Tier_2,0.499
75.95,69.94,47.46,417.44,General,Rajasthan,17.34,Male,0,6.83,0,1,0,1,EE,Tier_2,0.4695
86.71,95.0,90.58,486.5,General,Gujarat,13.63,Female,0,8.93,0,0,0,0,CE,Tier_3,0.7593
72.24,67.65,95.2,655.16,OBC,Telangana,2.71,Male,2,7.47,0,0,0,0,CE,Tier_1,0.4721
76.97,61.66,77.98,664.02,General,Rajasthan,8.57,Male,2,8.73,0,0,0,2,EE,Tier_1,0.5361
57.72,67.38,75.16,678.55,OBC,Rajasthan,5.2,Female,0,5.19,3,0,2,1,EE,Tier_3,0.5416
64.98,68.6,72.14,425.71,EWS,Telangana,7.09,Male,0,5.69,3,1,0,2,CSE,Tier_3,0.5222
57.75,67.07,45.09,492.67,General,Delhi,7.92,Male,1,7.22,0,1,0,0,ME,Tier_1,0.4139
78.27,72.41,87.32,565.41,SC,Uttar_Pradesh,1.87,Male,1,9.09,0,0,0,1,Biotech,Tier_3,0.7896
49.85,46.84,39.61,425.64,General,Telangana,5.89,Male,0,4.69,0,0,0,2,IT,Tier_2,0.2695
79.84,74.42,62.07,681.91,OBC,West_Bengal,8.18,Female,0,6.6,0,0,0,1,CSE,Tier_2,0.5143
77.46,78.66,69.26,545.39,EWS,Kerala,15.49,Male,0,7.4,0,1,0,0,ME,Tier_2,0.5974
79.97,75.4,65.56,530.53,General,Maharashtra,3.95,Male,0,7.22,1,1,0,1,ME,Tier_1,0.4258
54.59,61.32,11.06,354.31,ST,Delhi,3.93,Female,1,4.48,0,0,2,0,Biotech,Tier_2,0.392
63.58,60.21,42.75,474.49,General,Delhi,3.72,Male,1,5.53,0,0,1,2,Biotech,Tier_1,0.403
85.3,83.11,99.99,518.05,OBC,Maharashtra,5.73,Male,0,7.36,0,1,0,0,CSE,Tier_1,0.5294
87.7,81.37,91.59,561.43,General,West_Bengal,3.0,Male,0,8.87,0,0,0,1,ECE,Tier_2,0.658
53.54,51.83,62.33,320.16,OBC,Tamil_Nadu,21.36,Male,0,5.32,0,0,1,2,CSE,Tier_3,0.507
74.71,73.42,67.34,592.39,General,Delhi,13.75,Female,0,8.73,0,1,0,0,CSE,Tier_1,0.474
66.67,63.58,48.88,689.97,SC,Rajasthan,50.0,Female,0,6.7,1,1,1,0,ME,Tier_3,0.6814
81.94,82.29,53.42,609.46,General,West_Bengal,4.83,Male,0,8.45,0,1,0,0,CE,Tier_2,0.6185
84.63,86.22,89.68,597.72,ST,Maharashtra,14.71,Male,0,7.93,0,1,0,0,IT,Tier_1,0.5588
69.2,72.45,66.03,452.45,General,Tamil_Nadu,2.8,Female,0,6.37,1,0,0,2,CSE,Tier_1,0.3979
74.08,58.78,54.76,541.43,General,Rajasthan,23.94,Female,0,7.67,0,0,0,2,ECE,Tier_2,0.5349
77.37,66.44,58.54,582.66,OBC,Maharashtra,6.22,Male,0,6.16,1,0,1,0,CE,Tier_3,0.5934
61.16,57.72,72.83,405.54,SC,Gujarat,6.91,Female,1,6.0,1,1,0,0,ME,Tier_2,0.4606
55.81,52.7,39.83,279.73,ST,West_Bengal,20.5,Male,0,5.37,1,1,0,0,ECE,Tier_2,0.4097
79.76,71.49,78.29,601.98,ST,Rajasthan,19.52,Female,0,8.35,0,1,1,0,CSE,Tier_3,0.7497
95.02,93.92,75.7,594.78,OBC,Delhi,3.37,Male,0,8.83,0,1,0,1,EE,Tier_2,0.6796
64.53,70.76,51.01,446.63,EWS,Rajasthan,6.79,Male,0,5.81,1,1,0,1,CSE,Tier_2,0.4523
84.28,75.6,83.83,608.31,General,Delhi,23.1,Male,0,6.72,0,0,0,1,EE,Tier_1,0.4645
90.32,87.96,61.24,606.21,EWS,Telangana,5.51,Male,2,8.15,0,1,0,0,Chemical,Tier_1,0.5408
81.34,79.57,60.32,595.74,OBC,Delhi,9.44,Male,1,5.2,0,1,0,0,CSE,Tier_2,0.4856
71.38,69.7,73.22,570.48,General,Delhi,11.36,Female,0,7.73,1,0,0,0,IT,Tier_1,0.415
83.42,87.58,74.54,580.27,OBC,West_Bengal,22.81,Male,0,7.47,1,1,1,1,IT,Tier_1,0.4733
40.0,42.71,47.01,202.83,OBC,Karnataka,12.61,Male,0,4.0,0,1,1,1,EE,Tier_3,0.3329
99.0,89.72,99.99,684.26,OBC,Karnataka,6.08,Male,0,7.2,1,0,1,0,ECE,Tier_1,0.5374
51.44,47.6,55.26,344.33,General,Maharashtra,1.54,Male,0,6.05,2,0,2,0,CSE,Tier_3,0.3876
67.59,59.29,64.2,568.22,OBC,Gujarat,12.97,Female,0,7.77,0,1,0,1,IT,Tier_3,0.6996
91.14,72.91,86.79,649.01,OBC,Tamil_Nadu,8.48,Female,0,7.58,0,0,1,0,ECE,Tier_1,0.5802
85.41,71.9,82.22,523.4,SC,Tamil_Nadu,30.59,Male,1,7.64,1,1,1,0,IT,Tier_2,0.6465
71.77,70.9,63.49,563.76,EWS,Delhi,11.71,Male,0,6.26,0,0,0,2,Chemical,Tier_1,0.5164
74.98,70.06,60.2,512.95,EWS,Uttar_Pradesh,4.7,Male,1,6.97,0,1,0,2,Chemical,Tier_2,0.4838
67.7,65.23,50.37,456.32,OBC,Uttar_Pradesh,2.73,Male,0,8.19,0,1,1,0,IT,Tier_2,0.5104
88.58,79.62,99.99,657.78,OBC,Maharashtra,6.44,Female,0,10.0,0,1,0,1,Chemical,Tier_3,0.8222
96.11,99.0,75.7,621.36,SC,Maharashtra,9.88,Male,1,7.7,0,0,0,1,Biotech,Tier_1,0.581
81.86,68.21,99.99,683.75,ST,West_Bengal,8.03,Female,0,8.76,2,0,1,3,ME,Tier_2,0.7391
83.5,68.5,44.57,436.85,SC,Karnataka,2.69,Female,1,7.04,0,1,2,1,ECE,Tier_2,0.593
81.23,70.1,99.77,616.26,SC,Kerala,1.0,Male,0,5.88,2,1,1,2,CSE,Tier_2,0.5584
90.67,82.89,73.86,567.82,OBC,Delhi,3.44,Male,0,6.75,0,1,0,0,ECE,Tier_1,0.4955
81.8,81.38,74.2,494.45,ST,Delhi,1.05,Male,0,5.24,3,1,0,1,ECE,Tier_2,0.4918
54.96,63.42,31.9,410.2,SC,Maharashtra,3.37,Female,0,7.2,1,0,0,1,Chemical,Tier_2,0.4503
81.01,84.27,99.99,599.75,General,West_Bengal,8.96,Male,1,10.0,0,1,1,0,Chemical,Tier_1,0.6542
67.34,66.27,82.63,401.46,OBC,Karnataka,23.5,Female,0,8.0,1,1,0,1,ME,Tier_3,0.629
80.57,73.23,46.08,378.06,General,Karnataka,1.04,Male,1,7.05,0,0,0,1,IT,Tier_2,0.4117
73.03,84.19,94.92,649.52,General,Maharashtra,3.25,Male,0,7.68,0,1,0,0,EE,Tier_3,0.7808
75.07,50.27,54.67,692.89,OBC,Maharashtra,10.14,Male,0,7.28,1,1,2,0,CE,Tier_3,0.6514
85.91,80.64,87.33,657.85,OBC,Delhi,5.15,Male,0,8.87,1,1,1,1,IT,Tier_3,0.7523
83.48,81.88,67.83,533.86,EWS,Tamil_Nadu,8.42,Male,1,7.7,0,1,0,1,IT,Tier_3,0.6218
62.93,79.04,68.5,265.96,EWS,West_Bengal,9.99,Female,1,6.19,1,1,2,2,IT,Tier_2,0.4487
60.54,49.09,62.72,493.8,OBC,Maharashtra,5.32,Male,0,5.62,0,1,1,1,CE,Tier_3,0.5887
55.79,55.69,73.14,351.21,General,Karnataka,19.37,Male,0,7.34,1,0,0,3,ECE,Tier_2,0.492
95.39,75.91,99.99,660.36,General,Kerala,50.0,Female,0,8.09,0,1,1,1,ME,Tier_1,0.598
61.37,48.57,33.02,260.2,EWS,West_Bengal,3.15,Female,1,5.89,1,0,2,0,EE,Tier_3,0.3754
79.52,74.03,74.73,411.57,OBC,Kerala,15.51,Male,0,8.65,2,0,0,3,Chemical,Tier_2,0.5536
45.17,58.29,25.88,479.53,General,Maharashtra,39.9,Female,2,4.15,0,0,1,0,IT,Tier_2,0.2586
68.19,77.38,58.24,404.79,OBC,Tamil_Nadu,23.52,Male,0,6.65,0,1,0,1,IT,Tier_1,0.4138
65.69,61.73,81.04,401.06,General,Delhi,4.26,Male,0,5.9,1,0,0,1,ECE,Tier_2,0.4206
81.91,82.67,88.24,596.15,OBC,Kerala,5.68,Female,0,7.22,0,1,0,0,ME,Tier_2,0.6408
88.62,80.45,53.75,515.35,ST,Telangana,1.85,Female,1,6.21,0,1,0,0,IT,Tier_1,0.4618
96.09,91.72,99.99,684.62,SC,Uttar_Pradesh,4.68,Female,0,7.35,0,0,1,0,Chemical,Tier_1,0.7335
76.73,82.94,72.8,476.16,OBC,Karnataka,4.8,Female,0,6.09,1,1,0,2,ME,Tier_3,0.7188
61.08,61.2,81.12,578.14,General,Uttar_Pradesh,10.65,Female,0,8.11,0,1,1,0,CSE,Tier_1,0.4202
67.8,76.07,72.08,544.93,General,Telangana,2.98,Male,0,7.43,1,0,0,1,Chemical,Tier_2,0.5186
86.58,70.9,91.59,556.15,General,Uttar_Pradesh,7.83,Male,0,8.54,0,1,2,1,CSE,Tier_3,0.7521
79.73,81.06,49.18,641.36,OBC,Rajasthan,8.73,Female,0,5.95,0,0,0,2,CE,Tier_3,0.7191
92.17,92.79,99.99,579.39,General,West_Bengal,5.09,Male,1,10.0,1,0,0,1,ME,Tier_3,0.6874
77.18,81.47,33.42,444.13,OBC,Maharashtra,14.45,Female,1,6.79,0,0,1,1,Biotech,Tier_3,0.5784
67.36,57.67,88.62,604.5,OBC,Rajasthan,5.15,Male,1,9.29,1,1,0,0,CSE,Tier_3,0.6714
97.04,86.28,86.36,630.69,OBC,Delhi,9.59,Male,0,8.96,1,0,0,0,EE,Tier_3,0.6876
93.47,87.84,99.99,715.98,General,Telangana,2.61,Male,0,8.16,0,1,1,0,ECE,Tier_2,0.6754
88.26,85.33,81.18,650.54,OBC,Karnataka,3.96,Female,2,9.9,1,0,0,1,ME,Tier_1,0.545
99.0,90.23,99.99,582.88,SC,Uttar_Pradesh,15.93,Female,0,9.04,0,1,1,0,ME,Tier_2,0.8122
81.63,88.58,81.81,698.99,General,Karnataka,1.94,Male,0,7.79,0,0,0,2,ECE,Tier_2,0.6172
83.33,67.97,68.85,541.62,OBC,Maharashtra,13.49,Male,0,6.66,0,1,1,2,Chemical,Tier_2,0.6562
72.73,68.99,71.41,476.94,OBC,Gujarat,5.69,Male,1,8.12,0,1,0,1,IT,Tier_2,0.5161
77.45,60.71,83.58,442.02,SC,Rajasthan,1.45,Male,0,5.99,1,0,0,1,Chemical,Tier_3,0.6884
72.5,75.72,81.1,633.62,EWS,Telangana,5.18,Male,0,7.1,0,0,1,0,IT,Tier_2,0.5757
90.19,87.57,51.22,538.49,SC,Uttar_Pradesh,13.29,Male,0,6.82,1,0,0,1,ME,Tier_1,0.4338
74.24,98.75,65.75,756.45,SC,Delhi,46.78,Female,0,6.84,0,0,0,0,CSE,Tier_2,0.6279
97.82,96.69,78.47,672.85,ST,Delhi,32.87,Male,1,6.63,0,1,2,0,ECE,Tier_2,0.6493
71.66,72.81,90.55,578.28,EWS,Karnataka,3.51,Male,1,9.22,0,1,0,2,ECE,Tier_3,0.7203
90.65,85.49,64.23,575.04,ST,Karnataka,14.0,Male,1,8.65,1,1,0,1,CSE,Tier_1,0.5295
65.61,63.4,92.7,464.51,OBC,Tamil_Nadu,5.16,Female,0,6.97,0,0,0,1,CSE,Tier_2,0.5134
93.71,86.64,84.45,593.5,ST,Delhi,4.53,Male,0,7.48,0,1,2,1,CSE,Tier_1,0.6756
59.84,64.1,55.66,419.69,General,Kerala,16.52,Male,0,5.63,1,1,0,2,ME,Tier_2,0.53
84.26,63.26,68.84,738.25,EWS,Maharashtra,8.86,Male,0,8.0,0,1,0,0,CSE,Tier_1,0.4238
57.76,62.01,89.39,468.17,General,Rajasthan,8.89,Male,0,9.3,0,1,2,0,ECE,Tier_1,0.5116
92.18,85.33,56.61,560.72,General,Uttar_Pradesh,1.93,Female,1,7.27,0,0,1,0,ME,Tier_3,0.6156
74.73,86.35,54.49,600.93,General,Uttar_Pradesh,3.41,Female,0,7.86,0,1,1,1,CSE,Tier_3,0.621
44.25,49.92,53.51,519.12,SC,West_Bengal,3.59,Female,0,6.89,0,0,0,2,CSE,Tier_1,0.3397
86.5,74.42,98.0,598.56,OBC,Telangana,11.14,Male,1,6.89,0,0,1,1,IT,Tier_2,0.6513
81.6,79.27,74.91,584.8,SC,West_Bengal,13.27,Male,0,7.34,0,0,1,0,Chemical,Tier_1,0.5888
79.29,76.1,65.01,720.72,OBC,Karnataka,29.62,Male,1,6.76,0,1,2,1,ECE,Tier_2,0.6614
54.87,57.36,41.84,408.14,OBC,Delhi,3.48,Female,0,7.4,3,0,1,0,ME,Tier_3,0.4744
84.28,68.77,98.83,613.91,ST,Gujarat,30.19,Female,0,7.05,0,1,0,0,ECE,Tier_3,0.749
98.26,87.53,79.03,800.0,OBC,Tamil_Nadu,6.0,Female,0,7.5,1,1,0,1,ME,Tier_1,0.5701
89.09,77.73,90.58,668.7,OBC,Rajasthan,7.87,Female,0,8.87,0,1,0,1,CSE,Tier_3,0.7598
99.0,87.57,95.0,568.88,ST,Karnataka,6.73,Female,1,7.4,0,1,0,4,ME,Tier_2,0.7348
79.6,81.58,10.19,566.08,General,Rajasthan,9.05,Male,1,6.65,0,0,0,0,ME,Tier_1,0.3598
78.2,69.34,91.5,607.41,OBC,Tamil_Nadu,12.91,Female,0,4.86,0,1,2,1,ECE,Tier_2,0.6828
76.54,71.81,70.33,598.41,General,Uttar_Pradesh,16.95,Male,0,7.78,1,1,1,1,Chemical,Tier_2,0.5978
85.08,83.89,75.14,544.14,OBC,Telangana,6.08,Male,0,8.55,0,1,1,1,ME,Tier_3,0.762
56.4,57.32,63.14,362.31,SC,Uttar_Pradesh,7.93,Female,1,5.02,0,1,1,1,CSE,Tier_3,0.592
82.29,98.47,96.31,585.25,General,Delhi,3.56,Male,0,8.18,0,0,0,2,IT,Tier_1,0.6065
96.96,89.86,93.76,574.5,General,Uttar_Pradesh,12.71,Male,0,8.28,1,1,0,0,CSE,Tier_2,0.6097
93.51,75.52,91.12,622.9,SC,Maharashtra,9.14,Male,1,9.03,0,1,1,3,CSE,Tier_3,0.8864
87.24,74.35,90.66,587.83,SC,Karnataka,3.97,Female,0,6.96,1,0,0,0,ECE,Tier_2,0.6615
80.51,68.83,97.11,592.57,OBC,Uttar_Pradesh,2.73,Male,0,7.44,0,0,0,2,IT,Tier_1,0.6087
89.73,76.21,99.99,660.77,OBC,Maharashtra,8.4,Male,0,6.4,1,1,1,2,Biotech,Tier_1,0.6856
99.0,93.6,84.22,506.23,General,Tamil_Nadu,21.01,Male,1,7.99,3,0,0,0,EE,Tier_3,0.4496
51.48,47.18,42.07,347.67,General,Uttar_Pradesh,26.28,Male,0,5.97,1,1,0,0,Chemical,Tier_3,0.4463
83.96,76.12,68.75,536.59,OBC,Delhi,2.63,Male,2,8.46,0,0,0,1,CE,Tier_1,0.5086
94.48,95.28,74.2,679.63,OBC,Delhi,15.6,Female,0,6.86,0,0,0,1,CSE,Tier_1,0.5647
74.79,68.19,76.59,799.3,ST,West_Bengal,13.99,Male,0,7.36,0,1,0,3,CE,Tier_2,0.6866
99.0,94.67,70.21,667.51,OBC,Kerala,22.37,Male,0,7.56,1,1,0,0,IT,Tier_3,0.6226
80.22,62.69,68.72,504.85,General,Karnataka,10.81,Female,0,6.94,0,0,0,1,CSE,Tier_1,0.4697
76.29,70.44,58.44,447.09,General,Delhi,5.65,Male,0,10.0,1,0,0,0,ME,Tier_2,0.5277
87.61,74.24,76.01,663.26,SC,Kerala,13.86,Female,0,4.13,0,1,0,0,CSE,Tier_1,0.5087
71.0,72.1,66.77,554.02,OBC,Gujarat,1.0,Male,0,7.0,0,0,1,1,ECE,Tier_3,0.6233
81.86,69.02,76.96,617.17,SC,Kerala,3.34,Male,0,8.83,1,1,1,1,CE,Tier_1,0.5904
83.27,94.85,92.12,524.22,OBC,Maharashtra,3.69,Female,0,7.38,0,1,1,1,EE,Tier_2,0.6586
88.48,68.82,80.92,716.51,General,Kerala,4.31,Female,0,7.89,0,1,0,0,ECE,Tier_1,0.5068
80.87,85.69,99.99,711.34,ST,Gujarat,2.19,Female,0,8.79,0,0,1,0,CSE,Tier_2,0.7407
84.34,86.07,74.13,665.64,General,Karnataka,4.7,Female,1,7.76,1,0,0,0,ME,Tier_2,0.5488
74.68,74.75,74.65,639.75,General,West_Bengal,4.75,Male,0,6.73,0,0,0,3,CSE,Tier_3,0.5929
78.47,75.36,77.12,589.06,OBC,Delhi,5.98,Male,1,8.52,1,1,1,0,CSE,Tier_1,0.5311
76.86,88.64,81.43,686.47,SC,Tamil_Nadu,9.27,Female,0,8.36,0,0,1,4,IT,Tier_2,0.6296
64.79,85.12,40.19,375.14,OBC,Uttar_Pradesh,2.72,Female,0,6.68,1,1,1,0,CE,Tier_2,0.3688
71.1,68.11,43.27,311.12,OBC,Maharashtra,5.14,Male,2,7.46,0,1,0,2,CE,Tier_3,0.5976
88.01,82.87,78.17,513.27,OBC,Kerala,6.87,Male,0,8.78,0,0,0,1,CSE,Tier_3,0.7444
80.87,72.19,38.64,437.46,ST,Telangana,1.68,Male,2,6.86,0,0,0,0,Biotech,Tier_2,0.363
88.0,72.24,74.57,574.08,SC,Telangana,6.97,Female,2,8.21,0,0,0,1,Chemical,Tier_3,0.686
82.39,81.37,70.0,662.36,SC,Maharashtra,8.94,Female,0,8.43,2,1,0,1,Chemical,Tier_1,0.6546
54.99,60.49,48.29,413.44,General,West_Bengal,13.55,Male,0,5.91,1,1,1,0,CSE,Tier_3,0.3758
72.23,57.68,77.68,488.36,OBC,Telangana,2.57,Male,0,8.01,0,1,0,0,CSE,Tier_1,0.5064
85.81,83.71,64.2,536.47,SC,Maharashtra,6.55,Female,0,6.92,1,1,0,0,ME,Tier_1,0.5202
62.66,66.13,66.1,334.43,General,West_Bengal,19.92,Male,0,6.26,1,1,2,0,ECE,Tier_2,0.4912
93.42,80.58,77.14,672.61,General,Delhi,1.84,Female,1,9.02,1,1,0,0,ECE,Tier_2,0.6297
84.14,73.57,65.79,531.54,EWS,West_Bengal,7.35,Female,2,6.44,0,1,0,1,EE,Tier_1,0.4675
77.07,77.34,73.55,533.01,ST,West_Bengal,2.19,Female,0,8.03,0,0,0,1,Biotech,Tier_1,0.5431
66.39,79.34,54.1,516.49,EWS,Telangana,5.24,Male,0,6.87,0,1,0,2,CE,Tier_2,0.5347
64.07,68.03,48.0,626.79,OBC,Tamil_Nadu,3.88,Female,2,8.19,0,1,1,1,CSE,Tier_1,0.4231
57.3,66.35,46.18,425.03,General,Rajasthan,9.97,Female,0,6.93,0,1,0,0,CSE,Tier_3,0.4104
91.0,77.05,50.77,755.22,General,Delhi,5.83,Male,0,7.62,0,1,0,0,CSE,Tier_2,0.5588
90.3,79.89,94.19,721.56,SC,West_Bengal,2.66,Male,0,8.64,0,1,1,1,CSE,Tier_3,0.7562
61.76,68.1,17.25,567.89,ST,Telangana,24.99,Male,1,7.27,1,1,0,1,CSE,Tier_3,0.5695
76.74,62.85,71.19,554.76,OBC,Rajasthan,8.52,Male,0,8.69,0,0,0,1,CSE,Tier_2,0.5203
56.74,61.38,63.39,501.61,OBC,Telangana,16.27,Male,0,6.54,1,1,0,2,ECE,Tier_3,0.5818
69.03,72.27,83.39,417.09,ST,West_Bengal,3.08,Male,0,6.61,0,0,1,0,CSE,Tier_2,0.5292
76.25,73.07,96.28,597.68,General,Uttar_Pradesh,5.39,Female,0,6.79,0,1,0,1,Chemical,Tier_1,0.6222
76.08,75.81,81.93,512.2,General,Telangana,16.43,Female,0,7.43,0,1,1,0,CE,Tier_2,0.6167
45.98,52.65,46.53,480.84,EWS,Karnataka,4.06,Female,0,5.42,0,1,1,0,Chemical,Tier_3,0.573
92.35,79.67,99.99,662.55,OBC,Rajasthan,7.36,Female,0,7.73,0,1,0,0,EE,Tier_2,0.6657
91.66,74.74,55.82,675.3,SC,Rajasthan,7.01,Male,0,6.56,0,1,0,1,ME,Tier_2,0.6794
69.45,67.9,24.31,466.12,EWS,Gujarat,1.12,Male,0,5.5,1,1,0,1,ME,Tier_2,0.4476
69.65,79.19,99.99,519.47,ST,Uttar_Pradesh,6.99,Male,0,8.75,0,0,0,0,IT,Tier_2,0.6396
90.65,91.65,74.09,689.23,OBC,Uttar_Pradesh,5.29,Male,0,7.1,0,0,0,1,ECE,Tier_1,0.5694
72.74,68.16,48.27,669.69,OBC,Maharashtra,6.47,Female,0,6.98,2,1,0,2,CE,Tier_1,0.4784
58.73,58.18,37.42,425.61,OBC,Kerala,4.16,Female,0,6.51,0,1,0,0,CSE,Tier_2,0.4136
80.22,72.63,73.72,433.69,EWS,Karnataka,2.63,Male,0,6.85,2,1,1,0,IT,Tier_3,0.5853
92.28,81.08,69.55,723.07,General,Uttar_Pradesh,3.85,Male,0,8.13,2,0,0,1,ECE,Tier_2,0.5024
81.34,79.24,62.43,499.33,SC,Delhi,4.85,Male,2,6.04,0,1,2,1,CSE,Tier_2,0.4469
55.74,67.48,79.01,474.85,ST,West_Bengal,12.01,Female,0,5.1,1,1,0,0,IT,Tier_2,0.4576
93.32,99.0,99.99,682.77,OBC,Karnataka,4.72,Male,1,6.24,0,1,0,1,CSE,Tier_1,0.5584
74.12,65.25,68.21,476.68,SC,Uttar_Pradesh,8.07,Male,0,6.23,0,1,0,1,Biotech,Tier_2,0.6127
76.65,78.87,80.95,592.36,General,Rajasthan,8.68,Male,0,7.39,2,0,0,0,EE,Tier_1,0.4156
94.75,90.66,91.74,578.13,General,Uttar_Pradesh,4.79,Male,1,6.79,0,1,0,1,IT,Tier_2,0.5575
87.48,78.6,70.76,543.61,General,Maharashtra,16.07,Female,1,8.65,2,1,0,1,CSE,Tier_1,0.3424
79.81,67.66,28.41,517.44,OBC,Gujarat,5.47,Female,0,8.73,1,1,1,0,CE,Tier_3,0.5745
91.3,86.11,38.92,660.78,General,Uttar_Pradesh,4.72,Female,1,8.77,1,1,0,1,CSE,Tier_1,0.4354
75.54,89.84,43.87,436.61,OBC,Delhi,17.88,Female,0,5.36,1,0,0,3,ECE,Tier_3,0.6093
87.54,83.43,97.42,591.83,OBC,Karnataka,8.24,Male,0,8.38,1,0,1,1,IT,Tier_1,0.5324
65.35,59.45,55.5,519.05,General,Gujarat,1.09,Female,0,6.45,1,1,0,1,CSE,Tier_1,0.34
81.38,75.71,79.54,459.47,General,Kerala,1.0,Male,0,6.6,0,1,0,0,EE,Tier_3,0.5977
68.06,58.52,75.06,562.95,SC,Gujarat,26.44,Male,0,8.19,0,0,0,1,CE,Tier_1,0.5142
89.49,82.79,96.87,481.67,OBC,Telangana,7.9,Female,1,9.71,0,1,0,0,Chemical,Tier_3,0.7999
40.0,53.47,41.26,457.33,SC,Tamil_Nadu,6.43,Female,0,4.09,0,0,0,0,ME,Tier_2,0.4189
72.05,64.89,68.04,471.87,ST,Tamil_Nadu,1.25,Male,0,8.45,1,1,0,1,ECE,Tier_2,0.6969
50.0,40.0,37.91,379.81,SC,Gujarat,6.57,Female,0,4.96,0,0,0,1,Chemical,Tier_3,0.4472
89.19,84.65,80.64,715.13,SC,Tamil_Nadu,3.18,Female,0,7.92,0,1,0,0,ME,Tier_1,0.6481
64.91,61.42,39.5,406.14,SC,Rajasthan,5.74,Male,0,7.24,1,1,0,1,ECE,Tier_3,0.5712
84.75,73.32,87.16,620.95,OBC,West_Bengal,4.13,Female,0,8.88,0,0,1,0,ME,Tier_2,0.6383
76.89,67.75,67.82,538.62,OBC,Delhi,5.86,Male,0,7.84,1,1,0,0,ME,Tier_2,0.6079
72.72,74.11,55.53,476.54,General,Karnataka,8.63,Male,1,7.32,0,0,0,2,CSE,Tier_3,0.5131
64.12,61.62,46.2,391.54,EWS,Delhi,9.96,Male,0,7.31,1,1,0,0,IT,Tier_3,0.4522
91.32,91.37,60.93,765.09,ST,Maharashtra,7.01,Female,1,9.0,0,1,0,1,IT,Tier_1,0.6414
95.08,94.18,75.46,511.7,SC,Tamil_Nadu,8.05,Female,0,8.25,1,1,2,0,ME,Tier_3,0.7499
93.38,83.2,94.03,707.9,OBC,Delhi,1.77,Male,0,9.31,1,0,1,1,CSE,Tier_2,0.6804
96.3,83.24,73.08,604.82,OBC,Maharashtra,6.91,Male,0,7.54,0,0,1,0,CSE,Tier_2,0.5514
81.45,78.04,88.41,664.75,General,Delhi,8.72,Male,1,5.79,0,1,0,0,ME,Tier_3,0.6383
69.52,67.5,59.47,707.1,General,West_Bengal,6.93,Male,0,8.9,1,1,0,1,ECE,Tier_3,0.6293
91.88,70.3,64.69,633.01,General,Gujarat,24.26,Male,0,7.33,2,1,1,1,ECE,Tier_2,0.5548
81.65,92.47,97.68,618.86,SC,Tamil_Nadu,5.98,Female,0,7.23,0,1,1,0,CE,Tier_1,0.679
92.33,90.34,84.56,609.03,OBC,Uttar_Pradesh,2.56,Male,1,7.69,1,0,1,0,EE,Tier_3,0.6553
72.12,66.77,75.26,585.25,OBC,West_Bengal,7.39,Female,1,6.41,0,1,0,0,CSE,Tier_3,0.6061
70.28,53.87,81.88,527.07,General,West_Bengal,4.67,Female,1,6.55,0,0,0,2,EE,Tier_1,0.3922
67.3,65.67,45.56,556.41,ST,Kerala,1.86,Male,0,7.24,2,0,0,0,CSE,Tier_1,0.399
68.24,63.06,65.19,546.87,SC,Uttar_Pradesh,5.79,Female,0,8.0,0,1,0,0,CE,Tier_1,0.661
62.53,63.29,69.36,621.23,ST,Uttar_Pradesh,24.06,Female,0,7.05,0,1,0,1,EE,Tier_2,0.6176
83.28,60.98,99.99,426.89,OBC,Telangana,5.5,Male,0,8.27,1,0,1,0,ECE,Tier_3,0.683
85.1,75.79,62.52,527.11,OBC,West_Bengal,17.58,Male,0,6.46,0,0,0,1,IT,Tier_3,0.5405
